S_No,INV_NO,INV_MONTH,INV_TYPE,CUSTOMER_NUMBER,CUSTOMER_NAME,ORDER_NUMBER,ORDER_TYPE,UNIT_CD,INV_VALUE,SALESREP,PROD_CODE,PROD_GROUP,PRICE_LIST,YY_MM,SAL_COM_NEW,SAL_COM_PER,SAL_COM_VL,SAL_COM_SSIL
2039,1212400600,Jul-24,U12-Machine-Domestic,440103,BIO SPUN PRIVATE LIMITED,210012376,TMD Machines Domestic UN2,12,12651840,"TMD-Indore-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,379555.2,3,284666.4,94888.8
2040,1112400750,Jul-24,U11-Machine-Domestic,440112,SKSM SPINNERS (INDIA) PRIVATE LIMITED,110011068,TMD Machines Domestic UN1,11,2397700,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,95908,4,71931,23977
2041,1112400763,Jul-24,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011292,TMD Machines Domestic UN1,11,1803000,"TMD-Chandigarh D-VL, SalesEngnr",380,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,72120,4,54090,18030
2042,1112400762,Jul-24,U11-Machine-Domestic,470595,SIVASELVI TEXTILES PRIVATE LIMITED,110011078,TMD Machines Domestic UN1,11,5657200,"TMD-Coimbatore ND-VL, SalesEngnr",266,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,226288,4,169716,56572
2043,1112400761,Jul-24,U11-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",110011241,TMD Machines Domestic UN1,11,3003200,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,120128,4,90096,30032
2044,1112400756,Jul-24,U11-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",110011241,TMD Machines Domestic UN1,11,3003200,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,120128,4,90096,30032
2045,1112400752,Jul-24,U11-Machine-Domestic,470519,DHAKSHAN TEXTILES PRIVATE LIMITED,110011283,TMD Machines Domestic UN1,11,5082500,"TMD-Salem-VL, Sales Engr.",487,COMBER,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,203300,4,152475,50825
2046,1212400583,Jul-24,U12-Machine-Domestic,470579,SALONA COTSPIN LIMITED,210012476,TMD Machines Domestic UN2,12,1649400,"TMD-Coimbatore Su-SSIL, SalesEngr",157,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,65976,4,49482,16494
2047,1112400727,Jul-24,U11-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,110011065,TMD Machines Domestic UN1,11,3435600,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,137424,4,103068,34356
2048,1212400581,Jul-24,U12-Machine-Domestic,464140,AMG SPINTEX LLP,210012481,TMD Machines Domestic UN2,12,92500,"TMD-Chandigarh D-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,3700,4,2775,925
2049,1212400580,Jul-24,U12-Machine-Domestic,464140,AMG SPINTEX LLP,210012481,TMD Machines Domestic UN2,12,92500,"TMD-Chandigarh D-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,3700,4,2775,925
2050,1112400722,Jul-24,U11-Machine-Domestic,440001,"ANANT SPINNING MILLS,",110011183,TMD Machines Domestic UN1,11,4731200,"TMD-Indore-VL, SalesEngnr",398,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,189248,4,141936,47312
2051,1112400717,Jul-24,U11-Machine-Domestic,470421,LUCKY WEAVESS INDIA P LTD,110011313,TMD Machines Domestic UN1,11,3354100,"TMD-Salem-VL, Sales Engr.",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,134164,4,100623,33541
2052,1212400557,Jul-24,U12-Machine-Domestic,467011,BANSWARA SYNTEX LTD,210011913,TMD Machines Domestic UN2,12,5662760,"TMD-Indore-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,169882.8,3,127412.1,42470.7
2053,1212400555,Jul-24,U12-Machine-Domestic,464140,AMG SPINTEX LLP,210012481,TMD Machines Domestic UN2,12,2321400,"TMD-Chandigarh D-VL, SalesEngnr",174,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,92856,4,69642,23214
2054,1112400740,Jul-24,U11-Machine-Domestic,422166,SUNIDHI SPINNING LLP,110010844,TMD Machines Domestic UN1,11,2408900,"TMD-Ahmedabad-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,96356,4,72267,24089
2055,1112400743,Jul-24,U11-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,110011065,TMD Machines Domestic UN1,11,2397700,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,95908,4,71931,23977
2056,1112400739,Jul-24,U11-Machine-Domestic,428002,"ARISHT SPINNING MILLS.,",110011140,TMD Machines Domestic UN1,11,3723700,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,148948,4,111711,37237
2057,1112400735,Jul-24,U11-Machine-Domestic,478003,S D POLYTECH PRIVATE LIMITED,110011274,TMD Machines Domestic UN1,11,3606000,"TMD-Delhi-VL, SalesEngnr",335,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,144240,4,108180,36060
2058,1212400576,Jul-24,U12-Machine-Domestic,473512,"ADARSH KNITWEAR (P) LTD.,",210012482,TMD Machines Domestic UN2,12,2591900,"TMD-Coimbatore ND-VL, SalesEngnr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,77757,3,58317.75,19439.25
2059,1212400568,Jul-24,U12-Machine-Domestic,422166,SUNIDHI SPINNING LLP,210011852,TMD Machines Domestic UN2,12,486000,"TMD-Ahmedabad-VL, SalesEngnr",60,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,19440,4,14580,4860
2060,1212400559,Jul-24,U12-Machine-Domestic,422027,ARVIND LIMITED(UNIT-ASOKA SPINTEX),210012423,TMD Machines Domestic UN2,12,224000,"TMD-Ahmedabad-VL, SalesEngnr",60,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,8960,4,6720,2240
2061,1112400712,Jul-24,U11-Machine-Domestic,478137,GESL SPINNERS PRIVATE LIMITED,110011027,TMD Machines Domestic UN1,11,3288600,"TMD-Delhi-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,131544,4,98658,32886
2062,1212400551,Jul-24,U12-Machine-Domestic,426169,PARVEEN COTSPIN MILLS PRIVATE LIMITED,210011134,TMD Machines Domestic UN2,12,90700,"TMD-Delhi-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,3628,4,2721,907
2063,1112400706,Jul-24,U11-Machine-Domestic,440112,SKSM SPINNERS (INDIA) PRIVATE LIMITED,110011068,TMD Machines Domestic UN1,11,2397700,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,95908,4,71931,23977
2064,1212400545,Jul-24,U12-Machine-Domestic,426169,PARVEEN COTSPIN MILLS PRIVATE LIMITED,210011134,TMD Machines Domestic UN2,12,90700,"TMD-Delhi-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,3628,4,2721,907
2065,1212400543,Jul-24,U12-Machine-Domestic,426169,PARVEEN COTSPIN MILLS PRIVATE LIMITED,210011134,TMD Machines Domestic UN2,12,103100,"TMD-Delhi-VL, SalesEngnr",51,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,4124,4,3093,1031
2066,1212400528,Jul-24,U12-Machine-Domestic,426169,PARVEEN COTSPIN MILLS PRIVATE LIMITED,210011134,TMD Machines Domestic UN2,12,2673700,"TMD-Delhi-VL, SalesEngnr",74,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,106948,4,80211,26737
2067,1112400703,Jul-24,U11-Machine-Domestic,443005,BHILOSA INDUSTRIES PVT LTD,110009630,TMD Machines Domestic UN1,11,3288600,"TMD-Mumbai-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,131544,4,98658,32886
2068,1112400695,Jul-24,U11-Machine-Domestic,426169,PARVEEN COTSPIN MILLS PRIVATE LIMITED,110010260,TMD Machines Domestic UN1,11,3398800,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,135952,4,101964,33988
2069,1112400692,Jul-24,U11-Machine-Domestic,426169,PARVEEN COTSPIN MILLS PRIVATE LIMITED,110010260,TMD Machines Domestic UN1,11,3398800,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,135952,4,101964,33988
2070,1112400696,Jul-24,U11-Machine-Domestic,470060,G.V.G.INDUSTRIES (P) LIMITED,110010504,TMD Machines Domestic UN1,11,5084100,"TMD-Coimbatore SU-VL, SalesEngnr",487,COMBER,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,203364,4,152523,50841
2071,1212400515,Jul-24,U12-Machine-Domestic,471095,SREE KARPAGAMBAL MILLS LTD,210012173,TMD Machines Domestic UN2,12,10613980,"TMD-Madurai-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,318419.4,3,238814.55,79604.85
2072,1212400509,Jul-24,U12-Machine-Domestic,472975,"VIJAY VELAVAN SPG MILLS PVT LTD.,",210012383,TMD Machines Domestic UN2,12,1945100,"TMD-Coimbatore ND-VL, SalesEngnr",9986,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,58353,3,43764.75,14588.25
2073,1112400673,Jul-24,U11-Machine-Domestic,428002,"ARISHT SPINNING MILLS.,",110011140,TMD Machines Domestic UN1,11,3723700,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,148948,4,111711,37237
2074,1112400667,Jul-24,U11-Machine-Domestic,422166,SUNIDHI SPINNING LLP,110010844,TMD Machines Domestic UN1,11,6804900,"TMD-Ahmedabad-VL, SalesEngnr",549,SPEED FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,204147,3,153110.25,51036.75
2075,1212400496,Jul-24,U12-Machine-Domestic,470570,AMBERTEX UNIVERSAL SPINNING DIVISION,210012444,TMD Machines Domestic UN2,12,1529400,"TMD-Coimbatore ND-VL, SalesEngnr",9979,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,45882,3,34411.5,11470.5
2076,1112400666,Jul-24,U11-Machine-Domestic,422166,SUNIDHI SPINNING LLP,110010844,TMD Machines Domestic UN1,11,3288600,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,131544,4,98658,32886
2077,1112400655,Jul-24,U11-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",110011242,TMD Machines Domestic UN1,11,3501000,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,140040,4,105030,35010
2078,1212400483,Jul-24,U12-Machine-Domestic,422166,SUNIDHI SPINNING LLP,210011852,TMD Machines Domestic UN2,12,138100,"TMD-Ahmedabad-VL, SalesEngnr",24,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,5524,4,4143,1381
2079,1212400479,Jul-24,U12-Machine-Domestic,426180,SATYAM YARN,210011403,TMD Machines Domestic UN2,12,138100,"TMD-Delhi-VL, SalesEngnr",24,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,5524,4,4143,1381
2080,1112400649,Jul-24,U11-Machine-Domestic,443005,BHILOSA INDUSTRIES PVT LTD,110009630,TMD Machines Domestic UN1,11,3288600,"TMD-Mumbai-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,131544,4,98658,32886
2081,1112400644,Jul-24,U11-Machine-Domestic,426091,RAISONS FIBRES,110010856,TMD Machines Domestic UN1,11,3384800,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,135392,4,101544,33848
2082,1212400463,Jul-24,U12-Machine-Domestic,422166,SUNIDHI SPINNING LLP,210011852,TMD Machines Domestic UN2,12,11503068,"TMD-Ahmedabad-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,345092.04,3,258819.03,86273.01
2083,1212400461,Jul-24,U12-Machine-Domestic,422166,SUNIDHI SPINNING LLP,210011852,TMD Machines Domestic UN2,12,90700,"TMD-Ahmedabad-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,3628,4,2721,907
2084,1212400457,Jul-24,U12-Machine-Domestic,478181,"PARTH THREAD PVT LTD.,",210011079,TMD Machines Domestic UN2,12,44700,"TMD-Delhi-VL, SalesEngnr",48,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,1788,4,1341,447
2085,1112400635,Jul-24,U11-Machine-Domestic,422186,KANSAL SPINNING MILLS PVT LTD,110010947,TMD Machines Domestic UN1,11,2627800,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,105112,4,78834,26278
2086,1212400432,Jul-24,U12-Machine-Domestic,440112,SKSM SPINNERS (INDIA) PRIVATE LIMITED,210012144,TMD Machines Domestic UN2,12,78800,"TMD-Indore-VL, SalesEngnr",184,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,3152,4,2364,788
2087,1212400602,Jul-24,U12-Machine-Domestic,428065,VARDHAMAN SPINNING MILLS,210012443,TMD Machines Domestic UN2,12,2321400,"TMD-Chandigarh-VL, SalesMgr",174,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,92856,4,69642,23214
2088,1112400765,Jul-24,U11-Machine-Domestic,464140,AMG SPINTEX LLP,110011311,TMD Machines Domestic UN1,11,2444200,"TMD-Chandigarh D-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,97768,4,73326,24442
2089,1112400757,Jul-24,U11-Machine-Domestic,471213,"MADURA COATS PRIVATE LTD.,",110011287,TMD Machines Domestic UN1,11,6081300,"TMD-Madurai-VL, SalesEngnr",549,SPEED FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,182439,3,136829.25,45609.75
2090,1112400753,Jul-24,U11-Machine-Domestic,473147,"MANCHESTER TEXTILE PVT LTD.,",110010168,TMD Machines Domestic UN1,11,4659200,"TMD-Coimbatore ND-VL, SalesEngnr",456,COMBER,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,186368,4,139776,46592
2091,1212400591,Jul-24,U12-Machine-Domestic,440103,BIO SPUN PRIVATE LIMITED,210012376,TMD Machines Domestic UN2,12,12651840,"TMD-Indore-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,379555.2,3,284666.4,94888.8
2092,1212400589,Jul-24,U12-Machine-Domestic,467011,BANSWARA SYNTEX LTD,210011913,TMD Machines Domestic UN2,12,5662760,"TMD-Indore-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,169882.8,3,127412.1,42470.7
2093,1112400744,Jul-24,U11-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,110011065,TMD Machines Domestic UN1,11,2397700,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,95908,4,71931,23977
2094,1112400738,Jul-24,U11-Machine-Domestic,426180,SATYAM YARN,110010498,TMD Machines Domestic UN1,11,3384800,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,135392,4,101544,33848
2095,1112400728,Jul-24,U11-Machine-Domestic,426225,JAI BHARAT SPINNER,110011076,TMD Machines Domestic UN1,11,2106300,"TMD-Delhi-VL, SalesEngnr",371,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,84252,4,63189,21063
2096,1212400579,Jul-24,U12-Machine-Domestic,464140,AMG SPINTEX LLP,210012481,TMD Machines Domestic UN2,12,140700,"TMD-Chandigarh D-VL, SalesEngnr",24,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,5628,4,4221,1407
2097,1212400573,Jul-24,U12-Machine-Domestic,478137,GESL SPINNERS PRIVATE LIMITED,210012103,TMD Machines Domestic UN2,12,5749760,"TMD-Delhi-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,172492.8,3,129369.6,43123.2
2098,1212400562,Jul-24,U12-Machine-Domestic,422027,ARVIND LIMITED(UNIT-ASOKA SPINTEX),210012423,TMD Machines Domestic UN2,12,52800,"TMD-Ahmedabad-VL, SalesEngnr",49,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,2112,4,1584,528
2099,1112400714,Jul-24,U11-Machine-Domestic,422160,HARIPRIYA SPINNING MILL PVT LTD,110010365,TMD Machines Domestic UN1,11,4869100,"TMD-Ahmedabad-VL, SalesEngnr",487,COMBER,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,194764,4,146073,48691
2100,1112400708,Jul-24,U11-Machine-Domestic,428002,"ARISHT SPINNING MILLS.,",110011140,TMD Machines Domestic UN1,11,3723700,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,148948,4,111711,37237
2101,1112400699,Jul-24,U11-Machine-Domestic,464140,AMG SPINTEX LLP,110011311,TMD Machines Domestic UN1,11,3501000,"TMD-Chandigarh D-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,140040,4,105030,35010
2102,1112400689,Jul-24,U11-Machine-Domestic,426194,LOMA COTSPIN PRIVATE LIMITED,110011196,TMD Machines Domestic UN1,11,660800,"TMD-Delhi-VL, SalesEngnr",726,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,26432,4,19824,6608
2103,1112400686,Jul-24,U11-Machine-Domestic,471095,SREE KARPAGAMBAL MILLS LTD,110011089,TMD Machines Domestic UN1,11,3351200,"TMD-Madurai-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,134048,4,100536,33512
2104,1112400685,Jul-24,U11-Machine-Domestic,478181,"PARTH THREAD PVT LTD.,",110010207,TMD Machines Domestic UN1,11,3288600,"TMD-Delhi-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,131544,4,98658,32886
2105,1212400512,Jul-24,U12-Machine-Domestic,472010,SRI JAYAJOTHI AND COMPANY PRIVATE LIMITED,210011979,TMD Machines Domestic UN2,12,8033386,"TMD-Madurai-SSIL, Sales Engnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,241001.58,3,180751.19,60250.39
2106,1212400502,Jul-24,U12-Machine-Domestic,471416,"LAMBODHARA TEXTILES LTD.,",210011824,TMD Machines Domestic UN2,12,10149752,"TMD-Coimbatore SU-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,304492.56,3,228369.42,76123.14
2107,1212400489,Jul-24,U12-Machine-Domestic,470570,AMBERTEX UNIVERSAL SPINNING DIVISION,210012444,TMD Machines Domestic UN2,12,1529400,"TMD-Coimbatore ND-VL, SalesEngnr",9979,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,45882,3,34411.5,11470.5
2108,1112400663,Jul-24,U11-Machine-Domestic,440112,SKSM SPINNERS (INDIA) PRIVATE LIMITED,110011051,TMD Machines Domestic UN1,11,3435600,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,137424,4,103068,34356
2109,1112400658,Jul-24,U11-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",110011242,TMD Machines Domestic UN1,11,2444200,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,97768,4,73326,24442
2110,1112400657,Jul-24,U11-Machine-Domestic,478159,TEXFAB SPINNING MILLS LLP,110010971,TMD Machines Domestic UN1,11,3435600,"TMD-Delhi-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,137424,4,103068,34356
2111,1212400477,Jul-24,U12-Machine-Domestic,426180,SATYAM YARN,210011403,TMD Machines Domestic UN2,12,90700,"TMD-Delhi-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,3628,4,2721,907
2112,1112400654,Jul-24,U11-Machine-Domestic,422166,SUNIDHI SPINNING LLP,110010844,TMD Machines Domestic UN1,11,3288600,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,131544,4,98658,32886
2113,1112400653,Jul-24,U11-Machine-Domestic,422166,SUNIDHI SPINNING LLP,110010844,TMD Machines Domestic UN1,11,3288600,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,131544,4,98658,32886
2114,1112400652,Jul-24,U11-Machine-Domestic,422166,SUNIDHI SPINNING LLP,110010844,TMD Machines Domestic UN1,11,3288600,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,131544,4,98658,32886
2115,1212400466,Jul-24,U12-Machine-Domestic,422166,SUNIDHI SPINNING LLP,210011852,TMD Machines Domestic UN2,12,103100,"TMD-Ahmedabad-VL, SalesEngnr",51,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,4124,4,3093,1031
2116,1212400451,Jul-24,U12-Machine-Domestic,471095,SREE KARPAGAMBAL MILLS LTD,210012173,TMD Machines Domestic UN2,12,10613980,"TMD-Madurai-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,318419.4,3,238814.55,79604.85
2117,1212400448,Jul-24,U12-Machine-Domestic,471863,GANESH SPINTEX (P) LIMITED,210012431,TMD Machines Domestic UN2,12,1562480,"TMD-Coimbatore NU-VL, SalesEngnr",9979,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,46874.4,3,35155.8,11718.6
2118,1212400438,Jul-24,U12-Machine-Domestic,440112,SKSM SPINNERS (INDIA) PRIVATE LIMITED,210012144,TMD Machines Domestic UN2,12,90700,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,3628,4,2721,907
2119,1212400609,Jul-24,U12-Machine-Domestic,440103,BIO SPUN PRIVATE LIMITED,210012376,TMD Machines Domestic UN2,12,12651840,"TMD-Indore-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,379555.2,3,284666.4,94888.8
2120,1212400599,Jul-24,U12-Machine-Domestic,440103,BIO SPUN PRIVATE LIMITED,210012376,TMD Machines Domestic UN2,12,12651840,"TMD-Indore-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,379555.2,3,284666.4,94888.8
2121,1112400764,Jul-24,U11-Machine-Domestic,464140,AMG SPINTEX LLP,110011311,TMD Machines Domestic UN1,11,2444200,"TMD-Chandigarh D-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,97768,4,73326,24442
2122,1112400751,Jul-24,U11-Machine-Domestic,426179,HARIVANSH SPINNERS PVT LTD.,110010500,TMD Machines Domestic UN1,11,2066200,"TMD-Delhi-VL, SalesEngnr",371,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,82648,4,61986,20662
2123,1112400759,Jul-24,U11-Machine-Domestic,464140,AMG SPINTEX LLP,110011311,TMD Machines Domestic UN1,11,2444200,"TMD-Chandigarh D-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,97768,4,73326,24442
2124,1212400587,Jul-24,U12-Machine-Domestic,464011,UDEY UDYOG(UNIT-II),210012441,TMD Machines Domestic UN2,12,898000,"TMD-Chandigarh-VL, SalesMgr",125,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,35920,4,26940,8980
2125,1112400745,Jul-24,U11-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,110011065,TMD Machines Domestic UN1,11,2397700,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202407,95908,4,71931,23977
2126,1112400742,Jul-24,U11-Machine-Domestic,467011,BANSWARA SYNTEX LTD,110011172,TMD Machines Domestic UN1,11,4671300,"TMD-Indore-VL, SalesEngnr",549,SPEED FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,140139,3,105104.25,35034.75
2127,1112400733,Jul-24,U11-Machine-Domestic,426225,JAI BHARAT SPINNER,110011076,TMD Machines Domestic UN1,11,3449300,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,137972,4,103479,34493
2128,1112400732,Jul-24,U11-Machine-Domestic,426225,JAI BHARAT SPINNER,110011076,TMD Machines Domestic UN1,11,3449300,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,137972,4,103479,34493
2129,1112400721,Jul-24,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011141,TMD Machines Domestic UN1,11,3723700,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,148948,4,111711,37237
2130,1112400720,Jul-24,U11-Machine-Domestic,440001,"ANANT SPINNING MILLS,",110011152,TMD Machines Domestic UN1,11,3723700,"TMD-Indore-VL, SalesEngnr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,148948,4,111711,37237
2131,1212400563,Jul-24,U12-Machine-Domestic,422027,ARVIND LIMITED(UNIT-ASOKA SPINTEX),210012423,TMD Machines Domestic UN2,12,47500,"TMD-Ahmedabad-VL, SalesEngnr",53,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,1900,4,1425,475
2132,1212400560,Jul-24,U12-Machine-Domestic,422027,ARVIND LIMITED(UNIT-ASOKA SPINTEX),210012423,TMD Machines Domestic UN2,12,62100,"TMD-Ahmedabad-VL, SalesEngnr",188,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,2484,4,1863,621
2133,1212400549,Jul-24,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012374,TMD Machines Domestic UN2,12,1791400,"TMD-Chandigarh-VL, SalesMgr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,53742,3,40306.5,13435.5
